idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41
772,12435.0,388.59375,74.51253,2846.0,0.48802936,0.0024931638,0.017434584,7.0,2.5714285,0.6438279,1747.0,0.0,1658.0,0.0,1451.0,0.0,1625.0,0.0,1438.0,0.0,1397.0,0.0,1582.0,0.0,1537.0,0.0,0.31499752,-0.3478447,-0.51003444,-0.31401214,0.24196741,0.72930723,0.27536815,-0.32065183,0.12185891,0.049130946,0.09905538,0.06729139,0.36791974,0.14595175,0.08005143,0.06874045
773,7340.0,229.375,45.87534,2301.0,0.46054322,0.004224009,0.027307607,4.0,3.25,0.47792915,1323.0,0.0,986.0,0.0,919.0,0.0,851.0,0.0,834.0,0.0,757.0,0.0,813.0,0.0,857.0,0.0,0.64360255,0.4211821,0.41906962,0.30173415,0.20963423,0.106052466,0.09859814,0.15822141,0.29305404,0.1814883,0.10825508,0.14235209,0.05713799,0.035065874,0.092150055,0.09049655
774,9809.0,306.53125,63.07881,2609.0,0.47982267,0.003160685,0.021351643,5.0,3.0,0.5527577,1589.0,0.0,1163.0,0.0,1148.0,0.0,1299.0,0.0,1020.0,0.0,1204.0,0.0,1342.0,0.0,1044.0,0.0,0.4133023,-0.11022082,-0.36559492,-0.46151534,0.06955569,0.5242619,0.3002831,0.024113491,0.14591613,0.04113476,0.10028247,0.15437701,0.4843128,0.010566828,0.02315788,0.040252108
775,7652.0,239.125,22.564837,1931.0,0.48505977,0.004051758,0.026363071,5.0,2.8,0.47020388,1088.0,0.0,991.0,0.0,929.0,0.0,927.0,0.0,955.0,0.0,990.0,0.0,886.0,0.0,886.0,0.0,0.35648322,0.07198998,0.01917655,0.20002992,0.13385993,-0.05534991,0.0055706645,-0.14277166,0.103340164,0.18311769,0.15204506,0.07497767,0.10808087,0.15575635,0.13622802,0.086454175
776,8261.0,258.15625,34.133114,2433.0,0.50078684,0.0037530267,0.024707353,9.0,1.7777778,0.5519913,1112.0,0.0,958.0,0.0,954.0,0.0,1043.0,0.0,1074.0,0.0,1044.0,0.0,1111.0,0.0,965.0,0.0,0.19151826,-0.21724042,-0.17417179,-0.124210626,0.12412007,0.067716025,-0.01496396,-0.2621401,0.124125525,0.07127951,0.10020652,0.12234051,0.16201685,0.2443978,0.097820334,0.07781294
777,6294.0,196.6875,48.26388,2182.0,0.4746302,0.0049261083,0.031087384,13.0,1.3076923,0.6321894,975.0,0.0,723.0,0.0,903.0,0.0,720.0,0.0,806.0,0.0,742.0,0.0,754.0,0.0,671.0,0.0,-0.29244238,0.13721572,0.28539068,-0.5026556,0.43244576,-0.22570115,-0.044780746,0.24059492,0.14558987,0.029504826,0.19330475,0.19418308,0.051316146,0.17065288,0.09489572,0.12055273
778,6568.0,205.25,20.448105,2387.0,0.49660623,0.0047205724,0.029991975,7.0,2.142857,0.51081,802.0,0.0,804.0,0.0,854.0,0.0,811.0,0.0,920.0,0.0,787.0,0.0,838.0,0.0,752.0,0.0,0.12705064,-0.060809042,-0.16029054,-0.058800448,0.057170216,-0.11213565,0.0837117,0.09839313,0.17184708,0.049800992,0.14677976,0.19332223,0.08714494,0.04051271,0.15798828,0.15260403
779,5226.0,163.3125,89.92026,2284.0,0.40673184,0.005933014,0.036335267,3.0,4.3333335,0.62629163,1082.0,0.0,399.0,0.0,1185.0,0.0,594.0,0.0,681.0,0.0,624.0,0.0,386.0,0.0,275.0,0.0,0.6986613,0.36596695,0.017232325,-0.24711196,-0.31074333,-0.20029749,0.037648685,0.22434595,0.19149421,0.023877604,0.29703116,0.23521443,0.10326619,0.03543293,0.04742201,0.06626148
780,11310.0,353.4375,47.772858,2845.0,0.5048886,0.0027411797,0.018908644,8.0,2.5,0.68231654,1460.0,0.0,1426.0,0.0,1415.0,0.0,1320.0,0.0,1345.0,0.0,1362.0,0.0,1341.0,0.0,1641.0,0.0,0.17601983,-0.33761725,-0.1823392,0.16805397,0.4398214,-0.04414714,-0.40113857,-0.16224979,0.16225344,0.08442404,0.1217238,0.06563555,0.08115486,0.17009287,0.23860908,0.076106384
781,11655.0,364.21875,38.660973,2200.0,0.4986009,0.002660031,0.018428924,7.0,2.5714285,0.6072072,1483.0,0.0,1460.0,0.0,1450.0,0.0,1423.0,0.0,1422.0,0.0,1529.0,0.0,1488.0,0.0,1400.0,0.0,0.28209692,-0.55467457,-0.6306649,0.09652906,0.5891976,0.18315971,-0.42914164,-0.47331452,0.018027011,0.0372956,0.12568301,0.111840375,0.16811989,0.3400292,0.14761117,0.051393732
782,14271.0,445.96875,72.66124,3162.0,0.4918818,0.0021723895,0.015490964,7.0,2.142857,0.5333193,1889.0,0.0,1691.0,0.0,1726.0,0.0,1904.0,0.0,1906.0,0.0,1812.0,0.0,1732.0,0.0,1611.0,0.0,0.12887855,-0.51461625,-0.25904185,0.629599,0.2357701,-0.4690342,-0.47762972,0.2935479,0.03492185,0.1275649,0.088077754,0.045991108,0.10276748,0.09714316,0.27545008,0.22808367
783,13789.0,430.90625,57.110836,3138.0,0.491977,0.002248332,0.015955156,10.0,2.0,0.6750308,1727.0,0.0,1850.0,0.0,1849.0,0.0,1643.0,0.0,1740.0,0.0,1699.0,0.0,1647.0,0.0,1634.0,0.0,-0.1732701,-0.029909804,-0.4200445,0.55997235,-0.08957693,-0.088641666,-0.30073443,0.32201144,0.104906134,0.05650019,0.12192319,0.06982445,0.14419273,0.11680754,0.15256771,0.23327805
784,9212.0,287.875,46.906654,2420.0,0.48384646,0.003365541,0.022523824,6.0,2.1666667,0.46016067,1503.0,0.0,1175.0,0.0,1008.0,0.0,1053.0,0.0,1059.0,0.0,1083.0,0.0,1155.0,0.0,1176.0,0.0,0.42991847,0.24098419,0.09154853,0.014821752,0.1987437,0.22819701,0.05654072,-0.13900153,0.26800558,0.15599668,0.10761562,0.08723225,0.18957007,0.07047772,0.058894634,0.06220747
785,12732.0,397.875,42.262386,2937.0,0.5049102,0.002435001,0.017085403,8.0,2.25,0.60320455,1637.0,0.0,1441.0,0.0,1546.0,0.0,1656.0,0.0,1558.0,0.0,1744.0,0.0,1497.0,0.0,1653.0,0.0,0.13019498,-0.19729783,-0.2192142,-0.17147627,0.30459312,-0.110327855,-0.014453717,-0.048816387,0.09600366,0.09531429,0.13782752,0.14157586,0.058301844,0.21067835,0.1424844,0.11781409
786,9761.0,305.03125,29.758911,2292.0,0.4813428,0.0031762295,0.021441044,8.0,1.875,0.5033296,1387.0,0.0,1244.0,0.0,1297.0,0.0,1181.0,0.0,1229.0,0.0,1170.0,0.0,1092.0,0.0,1161.0,0.0,0.36263004,0.2036131,0.18723434,0.13135058,0.13308401,0.09442366,0.19250743,0.13854018,0.20756142,0.1462816,0.15117964,0.111827224,0.048692264,0.12959935,0.091494784,0.113363735
787,10821.0,338.15625,46.198692,2331.0,0.46903124,0.0028650647,0.019636381,5.0,2.8,0.48951113,1666.0,0.0,1366.0,0.0,1382.0,0.0,1460.0,0.0,1344.0,0.0,1300.0,0.0,1124.0,0.0,1179.0,0.0,0.6734221,0.34512767,0.20496264,0.23046212,0.21953267,0.16954611,0.15265842,0.15789017,0.19293572,0.16609195,0.15344185,0.12156186,0.08207427,0.12001569,0.06547037,0.09840828
788,9860.0,308.125,44.80147,2566.0,0.48561475,0.0031443352,0.021257525,7.0,2.2857144,0.55233264,1558.0,0.0,1134.0,0.0,1222.0,0.0,1181.0,0.0,1165.0,0.0,1190.0,0.0,1188.0,0.0,1222.0,0.0,0.28940144,0.02628611,0.0791938,0.088104956,0.07446807,-0.12726386,-0.09120979,0.09891288,0.18589284,0.14884086,0.13027623,0.12759042,0.105818644,0.039548077,0.20065415,0.061378773
789,5759.0,179.96875,31.168375,2163.0,0.47158724,0.0053838138,0.033496268,3.0,5.6666665,0.58256644,913.0,0.0,754.0,0.0,718.0,0.0,756.0,0.0,631.0,0.0,609.0,0.0,709.0,0.0,669.0,0.0,0.4005105,0.17051151,0.122140124,0.08551904,0.13660252,0.0825525,0.048896883,0.09305523,0.20267774,0.11728607,0.112594835,0.14044602,0.12995575,0.12058639,0.05302566,0.123427525
790,15055.0,470.46875,82.6903,3263.0,0.51333714,0.0020592534,0.014794461,6.0,2.3333333,0.51391566,1787.0,0.0,1638.0,0.0,1972.0,0.0,1690.0,0.0,2216.0,0.0,1997.0,0.0,1701.0,0.0,2054.0,0.0,0.4573564,-0.0074291043,-0.15983069,-0.21586223,-0.1778754,-0.111273125,-0.15227595,0.01642932,0.13330133,0.10193053,0.27466565,0.07024268,0.06587713,0.19701973,0.031150918,0.12581202
791,9855.0,307.96875,41.49133,2487.0,0.47181553,0.0031459306,0.021266714,6.0,2.5,0.5230847,1554.0,0.0,1312.0,0.0,1209.0,0.0,1269.0,0.0,1129.0,0.0,1152.0,0.0,1082.0,0.0,1148.0,0.0,0.46925613,0.37804344,0.45840946,0.08766778,0.28771517,0.2558077,-0.049037844,0.14207402,0.26419312,0.20558149,0.14561038,0.080589704,0.14014395,0.023394352,0.10311591,0.03737109
792,4319.0,134.96875,43.18093,1651.0,0.43351582,0.0071792495,0.042594217,2.0,8.5,0.6265339,868.0,0.0,571.0,0.0,569.0,0.0,547.0,0.0,516.0,0.0,401.0,0.0,375.0,0.0,472.0,0.0,0.54303855,0.37349904,0.27924523,0.22818053,0.17419021,0.117591664,0.09997826,0.07729609,0.22988588,0.19974202,0.10767659,0.11068177,0.083585925,0.10460131,0.07208433,0.091742165
793,10089.0,315.28125,45.419044,2731.0,0.47916126,0.003072958,0.020845646,10.0,1.5,0.5280999,1366.0,0.0,1392.0,0.0,1244.0,0.0,1297.0,0.0,1218.0,0.0,1358.0,0.0,1088.0,0.0,1126.0,0.0,0.020470314,-0.029224148,0.22582969,-0.12633556,0.21559153,0.14457865,-0.060820762,0.22010556,0.11836282,0.13827874,0.07706756,0.118902154,0.09707068,0.17162035,0.10324551,0.17545219
794,10211.0,319.09375,66.1926,2868.0,0.46628714,0.003036239,0.020633115,8.0,1.625,0.47958085,1713.0,0.0,1261.0,0.0,1297.0,0.0,1278.0,0.0,1267.0,0.0,1110.0,0.0,1201.0,0.0,1084.0,0.0,0.26044902,0.115156576,0.15904596,0.01680128,-0.12152469,0.15636182,0.1149546,-0.045987956,0.14745565,0.12553321,0.12082658,0.15921308,0.15204373,0.10984223,0.11378105,0.07130445
795,5876.0,183.625,41.410862,2092.0,0.45568633,0.0052765957,0.03293562,9.0,1.7777778,0.5954731,941.0,0.0,844.0,0.0,750.0,0.0,714.0,0.0,719.0,0.0,715.0,0.0,703.0,0.0,490.0,0.0,0.025432285,0.5344866,0.14521877,0.18814066,0.17036149,0.13843212,0.02520051,0.13061613,0.21450648,0.20378128,0.16435573,0.083134845,0.11108636,0.13096942,0.06955259,0.022613311
796,9675.0,302.34375,44.609142,2551.0,0.47202802,0.0032044656,0.021603245,8.0,1.75,0.4899225,1517.0,0.0,1251.0,0.0,1195.0,0.0,1237.0,0.0,1142.0,0.0,1101.0,0.0,1198.0,0.0,1034.0,0.0,0.2359091,0.27419925,0.21431574,0.051306415,0.19223556,-0.05881515,0.22002888,0.016018154,0.18026151,0.09323163,0.15429029,0.1167738,0.1632149,0.08188309,0.10729195,0.103052825
797,9123.0,285.09375,28.448812,2257.0,0.49084023,0.0033983774,0.022710528,7.0,2.4285715,0.570536,1087.0,0.0,1187.0,0.0,1208.0,0.0,1194.0,0.0,1203.0,0.0,1140.0,0.0,1079.0,0.0,1025.0,0.0,0.23228794,0.09029095,-0.2438958,0.24738419,0.14907783,0.09460689,-0.020572891,-0.07229756,0.23010752,0.010953877,0.025664065,0.15313055,0.060533486,0.23239195,0.15005031,0.13716824
798,6953.0,217.28125,33.851913,2138.0,0.46429715,0.0044591483,0.02858566,4.0,3.25,0.4628218,1119.0,0.0,934.0,0.0,874.0,0.0,913.0,0.0,830.0,0.0,744.0,0.0,783.0,0.0,756.0,0.0,0.48521972,0.3733709,0.46084797,0.3360264,0.2070274,0.18211846,0.07709566,0.13519287,0.27870515,0.1445727,0.16771904,0.074981935,0.041872844,0.06954926,0.11792574,0.10467332
799,4342.0,135.6875,43.434174,1894.0,0.43852988,0.0071412115,0.04240661,8.0,1.5,0.4891755,824.0,0.0,587.0,0.0,558.0,0.0,569.0,0.0,491.0,0.0,472.0,0.0,454.0,0.0,387.0,0.0,0.2708385,0.2991679,0.16084376,-0.036441844,0.3162031,-0.02298098,0.09215641,0.1740689,0.17399651,0.1251659,0.13175857,0.17971052,0.10744566,0.13202344,0.123419784,0.026479613
800,5679.0,177.46875,37.011806,1987.0,0.461843,0.005459669,0.03389162,7.0,2.142857,0.5395316,908.0,0.0,739.0,0.0,735.0,0.0,725.0,0.0,723.0,0.0,707.0,0.0,565.0,0.0,577.0,0.0,0.35443425,0.1862162,0.047659144,0.09490914,0.036869586,0.02829641,0.23502518,0.24630585,0.14875211,0.15418783,0.12054042,0.21678862,0.07186739,0.11213985,0.09800742,0.07771636
801,9865.0,308.28125,98.08422,2617.0,0.52118766,0.0031427413,0.021248346,6.0,3.0,0.68190575,954.0,0.0,777.0,0.0,1506.0,0.0,1719.0,0.0,1143.0,0.0,1207.0,0.0,1241.0,0.0,1318.0,0.0,0.591308,0.28517222,0.27561742,0.14656878,-0.16523011,-0.41316888,-0.3161031,-0.26046103,0.18574941,0.30205795,0.123767056,0.084903754,0.039924104,0.030722994,0.07666489,0.15620986
802,9230.0,288.4375,38.052544,2577.0,0.4918918,0.0033589771,0.022486461,7.0,2.0,0.4887324,1255.0,0.0,1191.0,0.0,1166.0,0.0,1097.0,0.0,1108.0,0.0,1151.0,0.0,1107.0,0.0,1155.0,0.0,0.24948938,-0.3551583,-0.37831402,-0.12833503,0.17461725,0.35045284,-3.2962445e-05,-0.27393258,0.08639306,0.0301294,0.18172194,0.04359298,0.24104755,0.17727351,0.16574799,0.07409359
803,2673.0,83.53125,19.957743,1333.0,0.5139568,0.011601796,0.06323875,5.0,2.4,0.46502057,357.0,0.0,276.0,0.0,348.0,0.0,321.0,0.0,281.0,0.0,300.0,0.0,418.0,0.0,372.0,0.0,0.41492033,0.107864834,0.0224554,-0.1251085,-0.089783676,-0.18033934,-0.065977275,-0.20475653,0.16197774,0.22217497,0.056859333,0.09544653,0.13267115,0.11035854,0.15048124,0.07003051
804,7683.0,240.09375,51.922634,2393.0,0.45926282,0.0040354077,0.026273035,3.0,4.6666665,0.5229728,1254.0,0.0,1084.0,0.0,870.0,0.0,1091.0,0.0,840.0,0.0,922.0,0.0,881.0,0.0,741.0,0.0,0.5116635,0.15388782,-0.046613023,-0.08367016,0.1749321,0.4685618,0.2230236,0.051916786,0.17337573,0.17230399,0.15542874,0.028103705,0.3143658,0.028227806,0.050132893,0.07806133
805,11411.0,356.59375,34.19874,2807.0,0.49126622,0.002716915,0.018765457,6.0,2.8333333,0.5708527,1507.0,0.0,1507.0,0.0,1379.0,0.0,1370.0,0.0,1501.0,0.0,1453.0,0.0,1313.0,0.0,1381.0,0.0,0.3479782,-0.26111686,-0.26607192,0.08785559,0.4073933,0.024561413,-0.32450694,-0.27285987,0.08445268,0.19709702,0.045368467,0.07981323,0.12071116,0.18207401,0.21958764,0.07089578
806,4535.0,141.71875,45.417667,2089.0,0.52957284,0.0068372297,0.04089994,5.0,2.6,0.5327453,633.0,0.0,481.0,0.0,453.0,0.0,429.0,0.0,598.0,0.0,538.0,0.0,693.0,0.0,710.0,0.0,0.3326199,0.096642874,0.07693966,0.011194527,0.106895536,0.18503489,0.10176122,0.039933205,0.26357833,0.10099901,0.09394708,0.15325041,0.1730031,0.07076663,0.11103818,0.03341726
807,9048.0,282.75,52.364708,2506.0,0.48522574,0.0034265502,0.022870462,7.0,1.8571428,0.4714854,1244.0,0.0,1219.0,0.0,1067.0,0.0,1251.0,0.0,1071.0,0.0,960.0,0.0,1165.0,0.0,1071.0,0.0,0.3401715,-0.28523096,-0.39884368,-0.1849657,0.032006446,0.35987538,0.15961483,-0.116703324,0.087500334,0.110524274,0.02091404,0.12196461,0.26934713,0.12604521,0.19496486,0.068739526
808,6270.0,195.9375,27.989883,1943.0,0.48699903,0.004944967,0.031187456,9.0,1.4444444,0.46283892,832.0,0.0,733.0,0.0,822.0,0.0,825.0,0.0,839.0,0.0,843.0,0.0,678.0,0.0,698.0,0.0,-0.014382457,0.048471708,0.36313456,-0.09835572,-0.06675919,0.16440205,-0.15183173,-0.003149946,0.2231792,0.119832605,0.18027899,0.099996075,0.119212575,0.053069267,0.0824392,0.12199208
809,5578.0,174.3125,21.66858,1786.0,0.49871036,0.005558544,0.034405358,7.0,1.8571428,0.4542847,717.0,0.0,652.0,0.0,651.0,0.0,754.0,0.0,770.0,0.0,663.0,0.0,704.0,0.0,667.0,0.0,0.3298049,0.10562016,-0.001400542,-0.058637135,-0.057254273,-0.09895829,-0.35828474,-0.41202715,0.12650234,0.2682776,0.12013754,0.08167486,0.029351912,0.22907081,0.018004777,0.12698019
810,3078.0,96.1875,38.14318,1660.0,0.54820895,0.010074748,0.05634473,3.0,4.3333335,0.56952566,381.0,0.0,274.0,0.0,219.0,0.0,288.0,0.0,473.0,0.0,624.0,0.0,415.0,0.0,404.0,0.0,0.7376279,0.46720257,0.40254435,0.39491314,0.20363961,0.03342501,-0.07552179,-0.12636225,0.32877457,0.15215127,0.1405988,0.053806618,0.052891668,0.069154754,0.12337904,0.07924328
811,3502.0,109.4375,30.067568,1640.0,0.46227962,0.008854613,0.050669428,7.0,2.0,0.5274129,638.0,0.0,459.0,0.0,429.0,0.0,409.0,0.0,392.0,0.0,352.0,0.0,396.0,0.0,427.0,0.0,0.337322,0.068469174,0.07352437,0.021242639,0.22459847,0.112862624,0.05772485,0.04937262,0.1933095,0.1309422,0.13154581,0.14956377,0.15230541,0.05759329,0.11624944,0.06849058
812,3748.0,117.125,68.86207,1897.0,0.44428858,0.008273285,0.047907084,4.0,2.0,0.41328707,965.0,0.0,398.0,0.0,330.0,0.0,343.0,0.0,313.0,0.0,544.0,0.0,448.0,0.0,407.0,0.0,0.341358,0.22423922,0.088688,0.013482868,0.0075994814,-0.031141985,-0.09471812,-0.07594641,0.1994015,0.111459956,0.18375066,0.1220938,0.08895587,0.13273126,0.109654844,0.0519521
813,4288.0,134.0,46.234455,1828.0,0.42971382,0.007231164,0.042849932,3.0,4.0,0.49930036,922.0,0.0,568.0,0.0,593.0,0.0,478.0,0.0,403.0,0.0,496.0,0.0,337.0,0.0,491.0,0.0,0.74948835,0.473101,0.24719314,0.15993217,0.07917666,0.011812175,0.066589676,0.1754722,0.24917999,0.1493791,0.20591986,0.07653476,0.068559565,0.10308947,0.074765846,0.07257141
814,4724.0,147.625,27.036722,1715.0,0.4773702,0.006563625,0.039532207,6.0,1.8333334,0.40093142,788.0,0.0,608.0,0.0,559.0,0.0,531.0,0.0,526.0,0.0,545.0,0.0,575.0,0.0,592.0,0.0,0.4436541,0.19424658,0.2020372,0.13626477,0.0027754472,0.124549784,0.10061414,-0.023587627,0.27256614,0.14372475,0.121654674,0.09566691,0.13582657,0.085005924,0.092754185,0.052800853
815,4145.0,129.53125,30.013523,1822.0,0.48155183,0.007480695,0.04407386,5.0,3.6,0.6571773,475.0,0.0,705.0,0.0,552.0,0.0,438.0,0.0,581.0,0.0,371.0,0.0,539.0,0.0,484.0,0.0,0.7022409,0.36496815,-0.008267387,-0.28508812,-0.43612602,-0.3699856,-0.24612705,-0.049935713,0.19887617,0.14648092,0.35327613,0.080172,0.10793906,0.06251375,0.043098938,0.00764302
816,4191.0,130.96875,29.161709,1850.0,0.51630604,0.007398568,0.043671973,5.0,3.2,0.59007394,489.0,0.0,462.0,0.0,517.0,0.0,468.0,0.0,510.0,0.0,686.0,0.0,530.0,0.0,529.0,0.0,0.5633733,0.18475214,-0.032772854,-0.18851665,-0.25797,-0.227703,-0.21266654,-0.1243654,0.16446896,0.1101926,0.25911996,0.10641566,0.16385119,0.041668653,0.057507593,0.096775375
817,3052.0,95.375,42.808987,1496.0,0.43732297,0.010160603,0.056738228,7.0,1.8571428,0.569135,729.0,0.0,394.0,0.0,293.0,0.0,293.0,0.0,329.0,0.0,366.0,0.0,309.0,0.0,339.0,0.0,0.44833586,0.17374422,0.40236264,0.16471455,-0.18579131,0.03118259,0.067853056,-0.20298073,0.2551531,0.22099604,0.1871977,0.080710396,0.08715343,0.032027856,0.066855505,0.06990598
818,4034.0,126.0625,29.150404,1807.0,0.4748189,0.0076865857,0.04507741,5.0,3.0,0.5614774,634.0,0.0,474.0,0.0,562.0,0.0,435.0,0.0,556.0,0.0,414.0,0.0,513.0,0.0,446.0,0.0,0.41890258,-0.069536224,-0.3113917,-0.28371125,-0.31362152,-0.11218051,0.28234437,0.59550995,0.09614359,0.063551396,0.045220908,0.35731906,0.08411139,0.054954775,0.090441614,0.20825729
819,5408.0,169.0,36.7755,1778.0,0.46042898,0.005733309,0.0353091,5.0,2.4,0.4436021,981.0,0.0,696.0,0.0,642.0,0.0,617.0,0.0,626.0,0.0,649.0,0.0,619.0,0.0,578.0,0.0,0.3382781,0.29883543,0.422062,0.08311382,0.1915523,0.009219465,0.00036970284,0.042400297,0.20208834,0.20112963,0.13447656,0.09282751,0.099346116,0.094312765,0.05768374,0.11813535
820,4154.0,129.8125,23.216963,1591.0,0.46286517,0.0074644834,0.0439946,5.0,2.4,0.44366875,687.0,0.0,582.0,0.0,498.0,0.0,521.0,0.0,478.0,0.0,471.0,0.0,467.0,0.0,450.0,0.0,0.3786386,0.43403873,0.4379065,0.2137268,0.17635639,0.11514746,0.055500224,0.088511206,0.27699476,0.18717141,0.18757199,0.046410333,0.08509055,0.10213118,0.07826849,0.036361285
821,3687.0,115.21875,49.365177,1660.0,0.4133092,0.0084102005,0.048561282,5.0,2.4,0.5234608,891.0,0.0,478.0,0.0,420.0,0.0,429.0,0.0,396.0,0.0,392.0,0.0,332.0,0.0,349.0,0.0,0.6030608,0.28111917,0.25183317,0.2855457,0.102786176,-0.0013597732,0.094819516,0.13898204,0.1859599,0.16784073,0.1297644,0.089209154,0.107106574,0.10016063,0.07088535,0.14907326
822,2972.0,92.875,25.52052,1298.0,0.45141754,0.010434197,0.057987336,11.0,1.4545455,0.61204576,557.0,0.0,433.0,0.0,359.0,0.0,317.0,0.0,316.0,0.0,355.0,0.0,306.0,0.0,329.0,0.0,0.3109114,0.66341645,0.211121,0.28062698,0.15231255,-0.007873414,0.13501382,-0.08683396,0.3001605,0.21878363,0.14901102,0.10227028,0.042709164,0.06310709,0.072758116,0.0512002
823,5860.0,183.125,89.05327,2426.0,0.40071562,0.005291005,0.033011094,1.0,8.0,0.42440274,1293.0,0.0,1167.0,0.0,687.0,0.0,561.0,0.0,566.0,0.0,535.0,0.0,575.0,0.0,476.0,0.0,0.87162614,0.62967795,0.4079204,0.24997118,0.13846657,0.07648653,0.040948655,-0.003565159,0.29317877,0.23617582,0.17998154,0.11354584,0.061164126,0.061140366,0.020666718,0.03414682
824,10149.0,317.15625,50.36995,2602.0,0.5014255,0.003054789,0.020740539,6.0,2.3333333,0.50408906,1296.0,0.0,1383.0,0.0,1095.0,0.0,1236.0,0.0,1301.0,0.0,1189.0,0.0,1282.0,0.0,1367.0,0.0,0.3848507,-0.33782062,-0.66940033,-0.37032515,0.31538212,0.6400868,0.31704012,-0.22251968,0.12532969,0.056606334,0.030398035,0.1585582,0.3674533,0.16558315,0.04141088,0.0546604
825,4300.0,134.375,24.938362,1826.0,0.47462115,0.0072109792,0.042750552,5.0,3.2,0.5746512,639.0,0.0,586.0,0.0,588.0,0.0,440.0,0.0,572.0,0.0,523.0,0.0,437.0,0.0,515.0,0.0,0.3012579,0.2936572,0.06437721,0.088017866,-0.030064473,-0.15605451,0.017311038,-0.05206894,0.18992609,0.21056087,0.16955844,0.13099036,0.038525887,0.11307438,0.1116475,0.03571648
826,7544.0,235.75,46.054993,2357.0,0.4802834,0.0041097705,0.02668199,5.0,2.8,0.51577413,1035.0,0.0,937.0,0.0,1032.0,0.0,948.0,0.0,998.0,0.0,848.0,0.0,979.0,0.0,767.0,0.0,0.48386994,0.011475307,-0.364126,-0.45606196,-0.3624998,-0.095064014,0.31291896,0.51333356,0.09238397,0.030524427,0.06687239,0.4462186,0.047923207,0.07993116,0.13021661,0.10592961
827,10678.0,333.6875,53.48156,2742.0,0.48507333,0.0029034372,0.019860692,6.0,2.6666667,0.5687395,1409.0,0.0,1414.0,0.0,1378.0,0.0,1267.0,0.0,1357.0,0.0,1472.0,0.0,1266.0,0.0,1115.0,0.0,0.32174507,-0.35473445,-0.4911631,0.06862025,0.6252386,0.3226841,-0.2757292,-0.55910397,0.079983205,0.15819089,0.07970889,0.08027025,0.05019727,0.43219617,0.0511743,0.06827901
828,4363.0,136.34375,48.368126,2055.0,0.47277325,0.0071068318,0.042236872,4.0,4.0,0.65115744,829.0,0.0,617.0,0.0,493.0,0.0,391.0,0.0,299.0,0.0,583.0,0.0,599.0,0.0,552.0,0.0,0.5952009,0.2718613,0.16872507,0.088233784,0.059873816,-0.017151566,-0.10388048,-0.16088018,0.2811123,0.07274762,0.23624803,0.055067495,0.09985391,0.14271538,0.083659634,0.028595604
829,11775.0,367.96875,59.84954,2778.0,0.49379084,0.00263292,0.018268105,7.0,2.2857144,0.55753714,1584.0,0.0,1466.0,0.0,1470.0,0.0,1370.0,0.0,1477.0,0.0,1521.0,0.0,1560.0,0.0,1327.0,0.0,0.2238951,-0.29151857,-0.3855808,-0.14910628,0.2408581,0.06378734,-0.07964242,-0.1988133,0.07606468,0.042464625,0.042699438,0.14867161,0.16660914,0.3660502,0.14129196,0.016148323
830,6765.0,211.40625,38.204105,1948.0,0.47126338,0.004583087,0.029254245,6.0,2.5,0.5367332,1107.0,0.0,968.0,0.0,766.0,0.0,708.0,0.0,825.0,0.0,838.0,0.0,774.0,0.0,779.0,0.0,0.51779634,0.37145165,0.29583114,0.25606066,0.07116273,0.02226863,-0.032397646,-0.18051809,0.2133809,0.24337855,0.05536457,0.07597014,0.11856238,0.121789664,0.08240099,0.08915278
831,6999.0,218.71875,29.472692,2006.0,0.490789,0.004429837,0.028427036,7.0,2.2857144,0.553079,936.0,0.0,906.0,0.0,870.0,0.0,793.0,0.0,890.0,0.0,956.0,0.0,844.0,0.0,804.0,0.0,0.061180737,-0.0035088344,0.005394577,-0.20903637,-0.25914675,0.046531104,-0.040018257,-0.04260349,0.032298137,0.15078768,0.2004148,0.15153006,0.14826024,0.16558573,0.06202187,0.089101486
832,3196.0,99.875,51.55322,1754.0,0.56960315,0.00970266,0.054630715,2.0,5.5,0.5491239,477.0,0.0,238.0,0.0,298.0,0.0,244.0,0.0,311.0,0.0,372.0,0.0,591.0,0.0,665.0,0.0,0.5449394,0.36868185,0.3076687,0.3233333,0.22588314,0.03150188,0.030812377,0.02314001,0.3036822,0.16533813,0.10303502,0.062211957,0.072256446,0.09438367,0.1259788,0.07311378
833,3978.0,124.3125,25.603268,1819.0,0.4716262,0.0077948202,0.045602724,4.0,4.0,0.5754148,587.0,0.0,510.0,0.0,562.0,0.0,571.0,0.0,453.0,0.0,352.0,0.0,434.0,0.0,509.0,0.0,0.53503096,0.35457757,0.30252454,0.11188436,0.021944366,0.14361537,-0.02381175,-0.07877275,0.27774176,0.21542448,0.07955411,0.040385664,0.13615617,0.0888081,0.09187823,0.070051506
